rank,start_x,end_x,start_y,end_y,local_nx,local_ny,iterations,exec_time,comm_time,overhead,final_error,iteration,neighbor,direction,n_points
1,,,,,,,,,2.65099970420124e-06,,,201.0,0.0,down,24.0
1,,,,,,,,,2.9090001589793246e-06,,,201.0,3.0,right,24.0
1,,,,,,,,,2.539999968576012e-06,,,202.0,0.0,down,24.0
1,,,,,,,,,6.716999905620469e-06,,,202.0,3.0,right,24.0
1,,,,,,,,,2.517999746487476e-06,,,203.0,0.0,down,24.0
1,,,,,,,,,3.422000190766994e-06,,,203.0,3.0,right,24.0
1,,,,,,,,,2.7010000849259086e-06,,,204.0,0.0,down,24.0
1,,,,,,,,,5.283000064082444e-06,,,204.0,3.0,right,24.0
1,,,,,,,,,2.7209998734178953e-06,,,205.0,0.0,down,24.0
1,,,,,,,,,3.3540000003995374e-06,,,205.0,3.0,right,24.0
1,,,,,,,,,2.648000190674793e-06,,,206.0,0.0,down,24.0
1,,,,,,,,,2.814000254147686e-06,,,206.0,3.0,right,24.0
1,,,,,,,,,2.831999609043123e-06,,,207.0,0.0,down,24.0
1,,,,,,,,,3.3159999475174118e-06,,,207.0,3.0,right,24.0
1,,,,,,,,,2.52699965130887e-06,,,208.0,0.0,down,24.0
1,,,,,,,,,3.2729999475122895e-06,,,208.0,3.0,right,24.0
1,,,,,,,,,2.6339998839830514e-06,,,209.0,0.0,down,24.0
1,,,,,,,,,3.3420001273043454e-06,,,209.0,3.0,right,24.0
1,,,,,,,,,3.0710002647538204e-06,,,210.0,0.0,down,24.0
1,,,,,,,,,2.395000137767056e-06,,,210.0,3.0,right,24.0
1,,,,,,,,,2.7299997782392893e-06,,,211.0,0.0,down,24.0
1,,,,,,,,,3.0589999369112775e-06,,,211.0,3.0,right,24.0
1,,,,,,,,,2.74500007435563e-06,,,212.0,0.0,down,24.0
1,,,,,,,,,3.2460002330481075e-06,,,212.0,3.0,right,24.0
1,,,,,,,,,2.579000010882737e-06,,,213.0,0.0,down,24.0
1,,,,,,,,,3.1980002859199885e-06,,,213.0,3.0,right,24.0
1,,,,,,,,,2.615000084915664e-06,,,214.0,0.0,down,24.0
1,,,,,,,,,2.936999862868106e-06,,,214.0,3.0,right,24.0
1,,,,,,,,,2.6830002752831206e-06,,,215.0,0.0,down,24.0
1,,,,,,,,,3.1800000215298496e-06,,,215.0,3.0,right,24.0
1,,,,,,,,,2.7090000003227033e-06,,,216.0,0.0,down,24.0
1,,,,,,,,,2.603000211820472e-06,,,216.0,3.0,right,24.0
1,,,,,,,,,2.681000296433922e-06,,,217.0,0.0,down,24.0
1,,,,,,,,,2.199000391556183e-06,,,217.0,3.0,right,24.0
1,,,,,,,,,2.7340001906850375e-06,,,218.0,0.0,down,24.0
1,,,,,,,,,2.2270000954449642e-06,,,218.0,3.0,right,24.0
1,,,,,,,,,5.070000042906031e-06,,,219.0,0.0,down,24.0
1,,,,,,,,,1.5739997252239846e-06,,,219.0,3.0,right,24.0
1,,,,,,,,,2.9090001589793246e-06,,,220.0,0.0,down,24.0
1,,,,,,,,,2.0080001377209555e-06,,,220.0,3.0,right,24.0
1,,,,,,,,,2.6889997570833657e-06,,,221.0,0.0,down,24.0
1,,,,,,,,,2.614999630168313e-06,,,221.0,3.0,right,24.0
1,,,,,,,,,2.6310003704566043e-06,,,222.0,0.0,down,24.0
1,,,,,,,,,4.45099976786878e-06,,,222.0,3.0,right,24.0
1,,,,,,,,,2.6039997464977205e-06,,,223.0,0.0,down,24.0
1,,,,,,,,,3.4630002119229175e-06,,,223.0,3.0,right,24.0
1,,,,,,,,,2.6789998628373723e-06,,,224.0,0.0,down,24.0
1,,,,,,,,,3.1700001272838563e-06,,,224.0,3.0,right,24.0
1,,,,,,,,,2.751000010903226e-06,,,225.0,0.0,down,24.0
1,,,,,,,,,3.247000222472707e-06,,,225.0,3.0,right,24.0
1,,,,,,,,,2.741000116657233e-06,,,226.0,0.0,down,24.0
1,,,,,,,,,2.674999905138975e-06,,,226.0,3.0,right,24.0
1,,,,,,,,,2.7669998416968156e-06,,,227.0,0.0,down,24.0
1,,,,,,,,,3.05499997921288e-06,,,227.0,3.0,right,24.0
1,,,,,,,,,2.7599999157246202e-06,,,228.0,0.0,down,24.0
1,,,,,,,,,4.611999884218676e-06,,,228.0,3.0,right,24.0
1,,,,,,,,,2.54299993684981e-06,,,229.0,0.0,down,24.0
1,,,,,,,,,2.761999894573819e-06,,,229.0,3.0,right,24.0
1,,,,,,,,,2.8970002858841326e-06,,,230.0,0.0,down,24.0
1,,,,,,,,,2.3900001906440593e-06,,,230.0,3.0,right,24.0
1,,,,,,,,,2.7689998205460142e-06,,,231.0,0.0,down,24.0
1,,,,,,,,,5.670000064128544e-06,,,231.0,3.0,right,24.0
1,,,,,,,,,2.782999672490405e-06,,,232.0,0.0,down,24.0
1,,,,,,,,,5.729999884351855e-06,,,232.0,3.0,right,24.0
1,,,,,,,,,2.732000211835839e-06,,,233.0,0.0,down,24.0
1,,,,,,,,,4.324999736127211e-06,,,233.0,3.0,right,24.0
1,,,,,,,,,2.581999979156535e-06,,,234.0,0.0,down,24.0
1,,,,,,,,,3.2069997359940317e-06,,,234.0,3.0,right,24.0
1,,,,,,,,,2.702000074350508e-06,,,235.0,0.0,down,24.0
1,,,,,,,,,3.3759997677407227e-06,,,235.0,3.0,right,24.0
1,,,,,,,,,2.6050001906696707e-06,,,236.0,0.0,down,24.0
1,,,,,,,,,3.311000000394415e-06,,,236.0,3.0,right,24.0
1,,,,,,,,,2.5139997887890786e-06,,,237.0,0.0,down,24.0
1,,,,,,,,,3.099999958067201e-06,,,237.0,3.0,right,24.0
1,,,,,,,,,2.7129999580211006e-06,,,238.0,0.0,down,24.0
1,,,,,,,,,3.470000137895113e-06,,,238.0,3.0,right,24.0
1,,,,,,,,,2.51300025411183e-06,,,239.0,0.0,down,24.0
1,,,,,,,,,2.6699999580159783e-06,,,239.0,3.0,right,24.0
1,,,,,,,,,2.6220000108878594e-06,,,240.0,0.0,down,24.0
1,,,,,,,,,3.011999979207758e-06,,,240.0,3.0,right,24.0
1,,,,,,,,,2.7010000849259086e-06,,,241.0,0.0,down,24.0
1,,,,,,,,,3.3010001061484218e-06,,,241.0,3.0,right,24.0
1,,,,,,,,,2.695999683055561e-06,,,242.0,0.0,down,24.0
1,,,,,,,,,2.8790000214939937e-06,,,242.0,3.0,right,24.0
1,,,,,,,,,2.6830002752831206e-06,,,243.0,0.0,down,24.0
1,,,,,,,,,3.2119996831170283e-06,,,243.0,3.0,right,24.0
1,,,,,,,,,2.6279999474354554e-06,,,244.0,0.0,down,24.0
1,,,,,,,,,2.9410002753138542e-06,,,244.0,3.0,right,24.0
1,,,,,,,,,2.7490000320540275e-06,,,245.0,0.0,down,24.0
1,,,,,,,,,2.972999936901033e-06,,,245.0,3.0,right,24.0
1,,,,,,,,,2.594000306999078e-06,,,246.0,0.0,down,24.0
1,,,,,,,,,2.9140001061023213e-06,,,246.0,3.0,right,24.0
1,,,,,,,,,2.6339998839830514e-06,,,247.0,0.0,down,24.0
1,,,,,,,,,3.377000211912673e-06,,,247.0,3.0,right,24.0
1,,,,,,,,,2.6970001272275113e-06,,,248.0,0.0,down,24.0
1,,,,,,,,,2.9870002435927745e-06,,,248.0,3.0,right,24.0
1,,,,,,,,,2.5290000849054195e-06,,,249.0,0.0,down,24.0
1,,,,,,,,,3.2040002224675845e-06,,,249.0,3.0,right,24.0
1,,,,,,,,,2.6920001801045146e-06,,,250.0,0.0,down,24.0
1,,,,,,,,,3.775000095629366e-06,,,250.0,3.0,right,24.0
1,,,,,,,,,2.761999894573819e-06,,,251.0,0.0,down,24.0
1,,,,,,,,,2.77700019069016e-06,,,251.0,3.0,right,24.0
1,,,,,,,,,2.722999852267094e-06,,,252.0,0.0,down,24.0
1,,,,,,,,,3.028000264748698e-06,,,252.0,3.0,right,24.0
1,,,,,,,,,2.6769998839881737e-06,,,253.0,0.0,down,24.0
1,,,,,,,,,3.3960000109800603e-06,,,253.0,3.0,right,24.0
1,,,,,,,,,2.8429999474610668e-06,,,254.0,0.0,down,24.0
1,,,,,,,,,3.0420001166930888e-06,,,254.0,3.0,right,24.0
1,,,,,,,,,2.629999926284654e-06,,,255.0,0.0,down,24.0
1,,,,,,,,,2.9140001061023213e-06,,,255.0,3.0,right,24.0
1,,,,,,,,,2.638999831106048e-06,,,256.0,0.0,down,24.0
1,,,,,,,,,3.6189999264024664e-06,,,256.0,3.0,right,24.0
1,,,,,,,,,2.952000158984447e-06,,,257.0,0.0,down,24.0
1,,,,,,,,,1.5649998204025906e-06,,,257.0,3.0,right,24.0
1,,,,,,,,,2.686999778234167e-06,,,258.0,0.0,down,24.0
1,,,,,,,,,3.063999884034274e-06,,,258.0,3.0,right,24.0
1,,,,,,,,,2.541999947425211e-06,,,259.0,0.0,down,24.0
1,,,,,,,,,2.793000021483749e-06,,,259.0,3.0,right,24.0
1,,,,,,,,,2.66900042333873e-06,,,260.0,0.0,down,24.0
1,,,,,,,,,2.909999693656573e-06,,,260.0,3.0,right,24.0
1,,,,,,,,,2.7009996301785577e-06,,,261.0,0.0,down,24.0
1,,,,,,,,,2.471000243531307e-06,,,261.0,3.0,right,24.0
1,,,,,,,,,2.6399998205306474e-06,,,262.0,0.0,down,24.0
1,,,,,,,,,3.044999630219536e-06,,,262.0,3.0,right,24.0
1,,,,,,,,,2.529999619582668e-06,,,263.0,0.0,down,24.0
1,,,,,,,,,2.772000243567163e-06,,,263.0,3.0,right,24.0
1,,,,,,,,,2.547999883972807e-06,,,264.0,0.0,down,24.0
1,,,,,,,,,3.088000084972009e-06,,,264.0,3.0,right,24.0
1,,,,,,,,,2.581999979156535e-06,,,265.0,0.0,down,24.0
1,,,,,,,,,2.85299984170706e-06,,,265.0,3.0,right,24.0
1,,,,,,,,,2.7689998205460142e-06,,,266.0,0.0,down,24.0
1,,,,,,,,,2.3419997887685895e-06,,,266.0,3.0,right,24.0
1,,,,,,,,,2.6890002118307166e-06,,,267.0,0.0,down,24.0
1,,,,,,,,,2.952000158984447e-06,,,267.0,3.0,right,24.0
1,,,,,,,,,2.6789998628373723e-06,,,268.0,0.0,down,24.0
1,,,,,,,,,3.1129998205869924e-06,,,268.0,3.0,right,24.0
1,,,,,,,,,2.466999831085559e-06,,,269.0,0.0,down,24.0
1,,,,,,,,,3.1790000321052503e-06,,,269.0,3.0,right,24.0
1,,,,,,,,,2.4920000214478932e-06,,,270.0,0.0,down,24.0
1,,,,,,,,,2.8730000849463977e-06,,,270.0,3.0,right,24.0
1,,,,,,,,,2.642000254127197e-06,,,271.0,0.0,down,24.0
1,,,,,,,,,3.1740000849822536e-06,,,271.0,3.0,right,24.0
1,,,,,,,,,2.6529996830504388e-06,,,272.0,0.0,down,24.0
1,,,,,,,,,3.2269999792333692e-06,,,272.0,3.0,right,24.0
1,,,,,,,,,2.58999989455333e-06,,,273.0,0.0,down,24.0
1,,,,,,,,,3.000000106112566e-06,,,273.0,3.0,right,24.0
1,,,,,,,,,2.7099999897473026e-06,,,274.0,0.0,down,24.0
1,,,,,,,,,3.087999630224658e-06,,,274.0,3.0,right,24.0
1,,,,,,,,,2.4780001695035025e-06,,,275.0,0.0,down,24.0
1,,,,,,,,,2.809999841701938e-06,,,275.0,3.0,right,24.0
1,,,,,,,,,2.6579996301734354e-06,,,276.0,0.0,down,24.0
1,,,,,,,,,3.214000116713578e-06,,,276.0,3.0,right,24.0
1,,,,,,,,,2.751000010903226e-06,,,277.0,0.0,down,24.0
1,,,,,,,,,2.407000010862248e-06,,,277.0,3.0,right,24.0
1,,,,,,,,,2.748000042629428e-06,,,278.0,0.0,down,24.0
1,,,,,,,,,3.0139999580569565e-06,,,278.0,3.0,right,24.0
1,,,,,,,,,2.6580000849207863e-06,,,279.0,0.0,down,24.0
1,,,,,,,,,3.2070001907413825e-06,,,279.0,3.0,right,24.0
1,,,,,,,,,2.6130001060664654e-06,,,280.0,0.0,down,24.0
1,,,,,,,,,3.4570002753753215e-06,,,280.0,3.0,right,24.0
1,,,,,,,,,2.6610000531945843e-06,,,281.0,0.0,down,24.0
1,,,,,,,,,2.651000158948591e-06,,,281.0,3.0,right,24.0
1,,,,,,,,,2.58999989455333e-06,,,282.0,0.0,down,24.0
1,,,,,,,,,3.3090000215452164e-06,,,282.0,3.0,right,24.0
1,,,,,,,,,2.612000116641866e-06,,,283.0,0.0,down,24.0
1,,,,,,,,,3.32000035996316e-06,,,283.0,3.0,right,24.0
1,,,,,,,,,2.6069997147715185e-06,,,284.0,0.0,down,24.0
1,,,,,,,,,3.6500000533123966e-06,,,284.0,3.0,right,24.0
1,,,,,,,,,2.4199998733820394e-06,,,285.0,0.0,down,24.0
1,,,,,,,,,3.7119998523849063e-06,,,285.0,3.0,right,24.0
1,,,,,,,,,2.5650001589383464e-06,,,286.0,0.0,down,24.0
1,,,,,,,,,3.614999968704069e-06,,,286.0,3.0,right,24.0
1,,,,,,,,,3.05499997921288e-06,,,287.0,0.0,down,24.0
1,,,,,,,,,1.692999830993358e-06,,,287.0,3.0,right,24.0
1,,,,,,,,,2.7239998416916933e-06,,,288.0,0.0,down,24.0
1,,,,,,,,,3.1230001695803367e-06,,,288.0,3.0,right,24.0
1,,,,,,,,,2.787000084936153e-06,,,289.0,0.0,down,24.0
1,,,,,,,,,2.8839999686169904e-06,,,289.0,3.0,right,24.0
1,,,,,,,,,2.5720000849105418e-06,,,290.0,0.0,down,24.0
1,,,,,,,,,2.897999820561381e-06,,,290.0,3.0,right,24.0
1,,,,,,,,,2.6789998628373723e-06,,,291.0,0.0,down,24.0
1,,,,,,,,,3.010000000358559e-06,,,291.0,3.0,right,24.0
1,,,,,,,,,2.784000116662355e-06,,,292.0,0.0,down,24.0
1,,,,,,,,,2.4149999262590427e-06,,,292.0,3.0,right,24.0
1,,,,,,,,,2.687000232981518e-06,,,293.0,0.0,down,24.0
1,,,,,,,,,3.6620003811549395e-06,,,293.0,3.0,right,24.0
1,,,,,,,,,2.6819998311111704e-06,,,294.0,0.0,down,24.0
1,,,,,,,,,3.316999936942011e-06,,,294.0,3.0,right,24.0
1,,,,,,,,,2.46700028583291e-06,,,295.0,0.0,down,24.0
1,,,,,,,,,4.21799995820038e-06,,,295.0,3.0,right,24.0
1,,,,,,,,,2.579000010882737e-06,,,296.0,0.0,down,24.0
1,,,,,,,,,3.096999989793403e-06,,,296.0,3.0,right,24.0
1,,,,,,,,,2.6379998416814487e-06,,,297.0,0.0,down,24.0
1,,,,,,,,,2.4230002964031883e-06,,,297.0,3.0,right,24.0
1,,,,,,,,,2.6379998416814487e-06,,,298.0,0.0,down,24.0
1,,,,,,,,,2.473000222380506e-06,,,298.0,3.0,right,24.0
1,,,,,,,,,2.6140000954910647e-06,,,299.0,0.0,down,24.0
1,,,,,,,,,3.2130001272889785e-06,,,299.0,3.0,right,24.0
1,,,,,,,,,2.6190000426140614e-06,,,300.0,0.0,down,24.0
1,,,,,,,,,3.1050003599375486e-06,,,300.0,3.0,right,24.0
1,,,,,,,,,2.579000010882737e-06,,,301.0,0.0,down,24.0
1,,,,,,,,,3.1919998946250416e-06,,,301.0,3.0,right,24.0
1,,,,,,,,,2.545999905123608e-06,,,302.0,0.0,down,24.0
1,,,,,,,,,2.8519998522824608e-06,,,302.0,3.0,right,24.0
1,,,,,,,,,2.6249999791616574e-06,,,303.0,0.0,down,24.0
1,,,,,,,,,3.0020000849617645e-06,,,303.0,3.0,right,24.0
1,,,,,,,,,2.6130001060664654e-06,,,304.0,0.0,down,24.0
1,,,,,,,,,3.4959998629346956e-06,,,304.0,3.0,right,24.0
1,,,,,,,,,2.5049998839676846e-06,,,305.0,0.0,down,24.0
1,,,,,,,,,3.2099997042678297e-06,,,305.0,3.0,right,24.0
1,,,,,,,,,2.8269996619201265e-06,,,306.0,0.0,down,24.0
1,,,,,,,,,3.409999862924451e-06,,,306.0,3.0,right,24.0
1,,,,,,,,,2.7880000743607525e-06,,,307.0,0.0,down,24.0
1,,,,,,,,,3.043000106117688e-06,,,307.0,3.0,right,24.0
1,,,,,,,,,2.6640000214683823e-06,,,308.0,0.0,down,24.0
1,,,,,,,,,3.048000053240685e-06,,,308.0,3.0,right,24.0
1,,,,,,,,,2.4290002329507843e-06,,,309.0,0.0,down,24.0
1,,,,,,,,,3.1409999792231247e-06,,,309.0,3.0,right,24.0
1,,,,,,,,,2.593999852251727e-06,,,310.0,0.0,down,24.0
1,,,,,,,,,3.052000010939082e-06,,,310.0,3.0,right,24.0
1,,,,,,,,,2.6050001906696707e-06,,,311.0,0.0,down,24.0
1,,,,,,,,,3.311000000394415e-06,,,311.0,3.0,right,24.0
1,,,,,,,,,2.6309999157092534e-06,,,312.0,0.0,down,24.0
1,,,,,,,,,2.9139996513549704e-06,,,312.0,3.0,right,24.0
1,,,,,,,,,2.5949998416763265e-06,,,313.0,0.0,down,24.0
1,,,,,,,,,3.274999926361488e-06,,,313.0,3.0,right,24.0
1,,,,,,,,,2.5889999051287305e-06,,,314.0,0.0,down,24.0
1,,,,,,,,,3.3330002224829514e-06,,,314.0,3.0,right,24.0
1,,,,,,,,,2.644999767653644e-06,,,315.0,0.0,down,24.0
1,,,,,,,,,3.2370003282267135e-06,,,315.0,3.0,right,24.0
1,,,,,,,,,2.6550001166469883e-06,,,316.0,0.0,down,24.0
1,,,,,,,,,3.1140002647589426e-06,,,316.0,3.0,right,24.0
1,,,,,,,,,2.6610000531945843e-06,,,317.0,0.0,down,24.0
1,,,,,,,,,3.785999979299959e-06,,,317.0,3.0,right,24.0
1,,,,,,,,,2.5619997359171975e-06,,,318.0,0.0,down,24.0
1,,,,,,,,,3.1559998205921147e-06,,,318.0,3.0,right,24.0
1,,,,,,,,,2.509000296413433e-06,,,319.0,0.0,down,24.0
1,,,,,,,,,3.6169999475532677e-06,,,319.0,3.0,right,24.0
1,,,,,,,,,2.6080001589434687e-06,,,320.0,0.0,down,24.0
1,,,,,,,,,2.786000095511554e-06,,,320.0,3.0,right,24.0
1,,,,,,,,,2.704999587876955e-06,,,321.0,0.0,down,24.0
1,,,,,,,,,3.099999958067201e-06,,,321.0,3.0,right,24.0
1,,,,,,,,,2.6440002329763956e-06,,,322.0,0.0,down,24.0
1,,,,,,,,,2.7459996090328787e-06,,,322.0,3.0,right,24.0
1,,,,,,,,,2.6830002752831206e-06,,,323.0,0.0,down,24.0
1,,,,,,,,,2.995000158989569e-06,,,323.0,3.0,right,24.0
1,,,,,,,,,2.6589996195980348e-06,,,324.0,0.0,down,24.0
1,,,,,,,,,2.421999852231238e-06,,,324.0,3.0,right,24.0
1,,,,,,,,,2.51300025411183e-06,,,325.0,0.0,down,24.0
1,,,,,,,,,2.8629997359530535e-06,,,325.0,3.0,right,24.0
1,,,,,,,,,2.5710000954859424e-06,,,326.0,0.0,down,24.0
1,,,,,,,,,2.9749999157502316e-06,,,326.0,3.0,right,24.0
1,,,,,,,,,2.558000232966151e-06,,,327.0,0.0,down,24.0
1,,,,,,,,,3.091000053245807e-06,,,327.0,3.0,right,24.0
1,,,,,,,,,2.610999672469916e-06,,,328.0,0.0,down,24.0
1,,,,,,,,,2.995000158989569e-06,,,328.0,3.0,right,24.0
1,,,,,,,,,2.5839999580057338e-06,,,329.0,0.0,down,24.0
1,,,,,,,,,3.201999788871035e-06,,,329.0,3.0,right,24.0
1,,,,,,,,,2.545999905123608e-06,,,330.0,0.0,down,24.0
1,,,,,,,,,2.4089999897114467e-06,,,330.0,3.0,right,24.0
1,,,,,,,,,2.6910001906799152e-06,,,331.0,0.0,down,24.0
1,,,,,,,,,2.750000021478627e-06,,,331.0,3.0,right,24.0
1,,,,,,,,,2.5720000849105418e-06,,,332.0,0.0,down,24.0
1,,,,,,,,,2.9809998522978276e-06,,,332.0,3.0,right,24.0
1,,,,,,,,,2.6190000426140614e-06,,,333.0,0.0,down,24.0
1,,,,,,,,,3.1889999263512436e-06,,,333.0,3.0,right,24.0
1,,,,,,,,,2.6640000214683823e-06,,,334.0,0.0,down,24.0
1,,,,,,,,,3.431000095588388e-06,,,334.0,3.0,right,24.0
1,,,,,,,,,2.398000106040854e-06,,,335.0,0.0,down,24.0
1,,,,,,,,,2.972999936901033e-06,,,335.0,3.0,right,24.0
1,,,,,,,,,2.795000000332948e-06,,,336.0,0.0,down,24.0
1,,,,,,,,,2.8519998522824608e-06,,,336.0,3.0,right,24.0
1,,,,,,,,,3.338000169605948e-06,,,337.0,0.0,down,24.0
1,,,,,,,,,1.7069996829377487e-06,,,337.0,3.0,right,24.0
1,,,,,,,,,2.6620000426191837e-06,,,338.0,0.0,down,24.0
1,,,,,,,,,2.9859997994208243e-06,,,338.0,3.0,right,24.0
1,,,,,,,,,2.5829999685811345e-06,,,339.0,0.0,down,24.0
1,,,,,,,,,2.9500001801352482e-06,,,339.0,3.0,right,24.0
1,,,,,,,,,2.647999735927442e-06,,,340.0,0.0,down,24.0
1,,,,,,,,,2.8690001272480004e-06,,,340.0,3.0,right,24.0
1,,,,,,,,,2.6769998839881737e-06,,,341.0,0.0,down,24.0
1,,,,,,,,,2.8190002012706827e-06,,,341.0,3.0,right,24.0
1,,,,,,,,,2.587999915704131e-06,,,342.0,0.0,down,24.0
1,,,,,,,,,2.969999968627235e-06,,,342.0,3.0,right,24.0
1,,,,,,,,,2.6289999368600547e-06,,,343.0,0.0,down,24.0
1,,,,,,,,,3.011999979207758e-06,,,343.0,3.0,right,24.0
1,,,,,,,,,2.689999746507965e-06,,,344.0,0.0,down,24.0
1,,,,,,,,,3.3609999263717327e-06,,,344.0,3.0,right,24.0
1,,,,,,,,,2.5800000003073364e-06,,,345.0,0.0,down,24.0
1,,,,,,,,,3.575999926397344e-06,,,345.0,3.0,right,24.0
1,,,,,,,,,2.548999873397406e-06,,,346.0,0.0,down,24.0
1,,,,,,,,,2.751000010903226e-06,,,346.0,3.0,right,24.0
1,,,,,,,,,2.5990002541220747e-06,,,347.0,0.0,down,24.0
1,,,,,,,,,2.654000127222389e-06,,,347.0,3.0,right,24.0
1,,,,,,,,,2.5770000320335384e-06,,,348.0,0.0,down,24.0
1,,,,,,,,,2.904000211856328e-06,,,348.0,3.0,right,24.0
2,25.0,49.0,1.0,25.0,24.0,24.0,348.0,0.29418084100007036,0.002040908994331403,0.006937599972157652,9.804260438228685e-09,,,,
2,,,,,,,,,1.5606000033585588e-05,,,1.0,3.0,up,24.0
2,,,,,,,,,3.6289998206484597e-06,,,1.0,0.0,left,24.0
2,,,,,,,,,8.445999810646754e-06,,,2.0,3.0,up,24.0
2,,,,,,,,,2.6590000743453857e-06,,,2.0,0.0,left,24.0
2,,,,,,,,,6.304999715212034e-06,,,3.0,3.0,up,24.0
2,,,,,,,,,1.1453999832156114e-05,,,3.0,0.0,left,24.0
2,,,,,,,,,1.5819000054762e-05,,,4.0,3.0,up,24.0
2,,,,,,,,,2.12399982046918e-06,,,4.0,0.0,left,24.0
2,,,,,,,,,4.804000127478503e-06,,,5.0,3.0,up,24.0
2,,,,,,,,,2.4030000531638507e-06,,,5.0,0.0,left,24.0
2,,,,,,,,,6.585999926755903e-06,,,6.0,3.0,up,24.0
2,,,,,,,,,2.249999852210749e-06,,,6.0,0.0,left,24.0
2,,,,,,,,,4.238000201439718e-06,,,7.0,3.0,up,24.0
2,,,,,,,,,3.507000201352639e-06,,,7.0,0.0,left,24.0
2,,,,,,,,,4.211000032228185e-06,,,8.0,3.0,up,24.0
2,,,,,,,,,2.062999556073919e-06,,,8.0,0.0,left,24.0
2,,,,,,,,,4.397999873617664e-06,,,9.0,3.0,up,24.0
2,,,,,,,,,2.1290002223395277e-06,,,9.0,0.0,left,24.0
2,,,,,,,,,4.499999704421498e-06,,,10.0,3.0,up,24.0
2,,,,,,,,,2.156999926228309e-06,,,10.0,0.0,left,24.0
2,,,,,,,,,4.523999905359233e-06,,,11.0,3.0,up,24.0
2,,,,,,,,,2.100000074278796e-06,,,11.0,0.0,left,24.0
2,,,,,,,,,4.189999799564248e-06,,,12.0,3.0,up,24.0
2,,,,,,,,,2.1410000954347197e-06,,,12.0,0.0,left,24.0
2,,,,,,,,,3.662999915832188e-06,,,13.0,3.0,up,24.0
2,,,,,,,,,2.1890000425628386e-06,,,13.0,0.0,left,24.0
2,,,,,,,,,4.4240000534045976e-06,,,14.0,3.0,up,24.0
2,,,,,,,,,2.204999873356428e-06,,,14.0,0.0,left,24.0
2,,,,,,,,,3.985000148531981e-06,,,15.0,3.0,up,24.0
2,,,,,,,,,2.277000021422282e-06,,,15.0,0.0,left,24.0
2,,,,,,,,,8.76300009622355e-06,,,16.0,3.0,up,24.0
2,,,,,,,,,2.3310003598453477e-06,,,16.0,0.0,left,24.0
2,,,,,,,,,3.896999714925187e-06,,,17.0,3.0,up,24.0
2,,,,,,,,,1.910000264615519e-06,,,17.0,0.0,left,24.0
2,,,,,,,,,5.322000106389169e-06,,,18.0,3.0,up,24.0
2,,,,,,,,,2.018000031966949e-06,,,18.0,0.0,left,24.0
2,,,,,,,,,3.983999704360031e-06,,,19.0,3.0,up,24.0
2,,,,,,,,,2.0369998310343362e-06,,,19.0,0.0,left,24.0
2,,,,,,,,,3.8040002436900977e-06,,,20.0,3.0,up,24.0
2,,,,,,,,,4.5829997361579444e-06,,,20.0,0.0,left,24.0
2,,,,,,,,,4.422000074555399e-06,,,21.0,3.0,up,24.0
2,,,,,,,,,2.1079999896755908e-06,,,21.0,0.0,left,24.0
2,,,,,,,,,3.58199986294494e-06,,,22.0,3.0,up,24.0
2,,,,,,,,,1.9630001588666346e-06,,,22.0,0.0,left,24.0
2,,,,,,,,,1.908899957925314e-05,,,23.0,3.0,up,24.0
2,,,,,,,,,2.229000074294163e-06,,,23.0,0.0,left,24.0
2,,,,,,,,,8.974999673228012e-06,,,24.0,3.0,up,24.0
2,,,,,,,,,2.148000021406915e-06,,,24.0,0.0,left,24.0
2,,,,,,,,,4.910999905405333e-06,,,25.0,3.0,up,24.0
2,,,,,,,,,1.9240001165599097e-06,,,25.0,0.0,left,24.0
2,,,,,,,,,4.0499999158782884e-06,,,26.0,3.0,up,24.0
2,,,,,,,,,1.907000296341721e-06,,,26.0,0.0,left,24.0
2,,,,,,,,,4.455000180314528e-06,,,27.0,3.0,up,24.0
2,,,,,,,,,2.0279999262129422e-06,,,27.0,0.0,left,24.0
2,,,,,,,,,4.598000032274285e-06,,,28.0,3.0,up,24.0
2,,,,,,,,,1.9660001271404326e-06,,,28.0,0.0,left,24.0
2,,,,,,,,,4.958000317856204e-06,,,29.0,3.0,up,24.0
2,,,,,,,,,2.035999841609737e-06,,,29.0,0.0,left,24.0
2,,,,,,,,,6.2129997786541935e-06,,,30.0,3.0,up,24.0
2,,,,,,,,,2.0500001483014785e-06,,,30.0,0.0,left,24.0
2,,,,,,,,,5.143000180396484e-06,,,31.0,3.0,up,24.0
2,,,,,,,,,2.1099999685247894e-06,,,31.0,0.0,left,24.0
2,,,,,,,,,4.7369999265356455e-06,,,32.0,3.0,up,24.0
2,,,,,,,,,2.0050001694471575e-06,,,32.0,0.0,left,24.0
2,,,,,,,,,4.412999714986654e-06,,,33.0,3.0,up,24.0
2,,,,,,,,,2.0429997675819322e-06,,,33.0,0.0,left,24.0
2,,,,,,,,,4.317000275477767e-06,,,34.0,3.0,up,24.0
2,,,,,,,,,1.8810001165547874e-06,,,34.0,0.0,left,24.0
2,,,,,,,,,4.271999841876095e-06,,,35.0,3.0,up,24.0
2,,,,,,,,,2.0200000108161476e-06,,,35.0,0.0,left,24.0
2,,,,,,,,,3.857999672618462e-06,,,36.0,3.0,up,24.0
2,,,,,,,,,1.889000031951582e-06,,,36.0,0.0,left,24.0
2,,,,,,,,,3.6290002753958106e-06,,,37.0,3.0,up,24.0
